Loại cửa hàng	Tên cửa hàng	Địa chỉ cửa hàng	Số sao trên ShopeeFood	Số lượt đánh giá trên ShopeeFood	Thời gian mở cửa	Giá thấp nhất	Giá cao nhất	Phí dịch vụ	Số sao trên Foody	Số lượt đánh giá trên Foody
Quán ăn	Bún Cá Rô Chất - 54 Đường Số 15	54 Đường Số 15, P. An Phú, Quận 2, TP. HCM	0.0	2	06:30 - 19:30	0	0	0.0%	9.4	1
Café/Dessert	Le Flaneur Café - Trần Ngọc Diện	14 Trần Ngọc Diện, P. Thảo Điền, Quận 2, TP. HCM	5.0	4	09:00 - 21:00	25,000	300,000	0.0%	8.4	1
Café/Dessert	OHA Coffee &amp; Tea	2 Đường Số 51, P. Bình Trưng Đông, Quận 2, TP. HCM	5.0	1	06:00 - 23:00	25,000	55,000	0.0%	8.3	6
Quán ăn	Lẩu Công Chúa - Vincom Mega Mall Thảo Điền	Tầng 5, Gian Hàng F5B - Red Pot Tầng 5, Vincom Mega Mall Thảo Điền, 159 Xa Lộ Hà Nội, P. Thảo Điền, Quận 2, TP. HCM	4.5	10+	10:00 - 16:00	50,000	200,000	0.0%	6.3	11
Quán ăn	Kem Số 1 Tràng Tiền Hà Nội - Nguyễn Duy Trinh	367 Nguyễn Duy Trinh, P. Bình Trưng Tây, Quận 2, TP. HCM	0	0	07:00 - 23:59	19,000	39,000	0.0%	0	0
Café/Dessert, Quán ăn	Chồn Coffee &amp; Tea	543/9 Nguyễn Duy Trinh, P. Bình Trưng Đông, Quận 2, TP. HCM	4.5	8	07:00 - 22:00	16,000	30,000	0.0%	<span>_._</span>	0
Shop Online	Thnest - Sữa Chua Tổ Yến - Shop Online	215A6 Nguyễn Văn Hưởng, P. Thảo Điền, Quận 2, TP. HCM	4.0	2	10:00 - 18:00	20,000	55,000	0.0%	<span>_._</span>	0
Quán ăn	Phố Lãng Mạn - Kimbap &amp; Tukbokki	3 Nguyễn Quí Đức, P. An Phú, Quận 2, TP. HCM	0	0	09:00 - 21:00	10,000	45,000	0.0%	0	0
Café/Dessert	Coffee Time - Chung Cư Petroland	17A-18A Lock B Chung Cư Petroland, Đường Số 62, P. Bình Trưng Đông, Quận 2, TP. HCM	0.0	2	07:00 - 21:00	15,000	30,000	0.0%	<span>_._</span>	0
Ăn vặt/vỉa hè	Mía Việt - Nước Mía &amp; Nước Ép	109 Xa Lộ Hà Nội, P. Thảo điền, Quận 2, TP. HCM	4.5	50+	08:00 - 21:30	15,000	800,000	0.0%	<span>_._</span>	0
Bar/Pub	Bếp Bà Ba - Ăn Vặt &amp; Trà Sữa - Shop Online	7/8 Lương Định Của, P. An Khánh, Quận 2, TP. HCM	0	0	10:00 - 19:00	10,000	200,000	0.0%	0	0
Quán ăn	Quán Gà Nướng Tú Lam - Mai Chí Thọ	136 Mai Chí Thọ, P. An Phú, Quận 2, TP. HCM	5.0	1	09:00 - 18:00	99,000	999,000	0.0%	<span>_._</span>	0
Café/Dessert	Le Graden Cafe Thảo Điền - Đường 44	9 Đường 44, P. Thảo Điền, Quận 2, TP. HCM	0	0	08:00 - 19:00	19,000	79,000	0.0%	0	0
Café/Dessert	Dừa Việt - Chè Dừa Dầm &amp; Rau Câu Dừa	109 Xa Lộ Hà Nội, P. Thảo Điền, Quận 2, TP. HCM	4.5	100+	07:00 - 19:00	15,000	60,000	0.0%	<span>_._</span>	0
Nhà hàng, Café/Dessert	An Cafe &amp; Restaurant - Vietnamese Cuisine	10 Trần Ngọc Diện, Quận 2, TP. HCM	4.5	4	07:00 - 22:00	60,000	150,000	0.0%	7.6	14
Café/Dessert	Terrace Cafe - Vincom MegaMall	Tầng 1, Tầng 1, 161 Xa Lộ Hà Nội, P. Thảo Điền, Quận 2, TP. HCM	4.0	1	09:00 - 21:00	50,000	300,000	0.0%	7.0	2
Café/Dessert, Quán ăn	CALI TEA - ĐƯỜNG SỐ 2	13 Đường Số 2, P. Cát Lái, Quận 2, TP. HCM	4.5	10+	09:00 - 22:00	10,000	100,000	0.0%	<span>_._</span>	0
Quán ăn	Phở &amp; Lẩu - Cồ Đạo	2 Đường Số 6, P. Thạnh Mỹ Lợi, Quận 2, TP. HCM	4.5	50+	07:00 - 20:00	30,000	250,000	0.0%	<span>_._</span>	0
Quán ăn	D'Amour Bistro - Nhà Hàng Cafe High-End	Shop 02 Tòa Nhà Hawaii - KDC New City, 17 Mai Chí Thọ, Quận 2, TP. HCM	3.0	1	08:30 - 22:00	25,000	150,000	0.0%	6.8	2
Quán ăn	Laha Tea - Trà Sữa, Mì Cay &amp; Topokki	03 Lô B Chung Cư Mười Mẫu, Đường Số 46, P. Bình Trưng Đông, Quận 2, TP. HCM	4.5	50+	07:00 - 21:00	10,000	40,000	0.0%	<span>_._</span>	0
Café/Dessert	Xexe Cafe	59 Vũ Tông Phan, Quận 2, TP. HCM	3.5	9	08:00 - 22:00	20,000	50,000	0.0%	6.1	2
Café/Dessert	Trà Sữa Xì Trum - Nguyễn Trọng Quảng	23 Nguyễn Trọng Quảng, P. Thạnh Mỹ Lợi, Quận 2, TP. HCM	4.5	10+	09:00 - 19:00	18,000	35,000	0.0%	<span>_._</span>	0
Quán ăn	Quán Phở Bình An	96 Nguyễn Duy Trinh, Quận 2, TP. HCM	4.5	10+	10:00 - 19:00	20,000	25,000	0.0%	<span>_._</span>	0
Tiệm bánh	BakeUp &amp; Voelker - Bánh Âu	37 Thảo Điền, P. Thảo Điền, Quận 2, TP. HCM	4.5	10+	07:00 - 16:00	40,000	100,000	0.0%	<span>_._</span>	0
Quán ăn	Lẩu Dê Cây Bàng - Nguyễn Quý Cảnh	21 Nguyễn Quý Cảnh, P. An Phú, Quận 2, TP. HCM	4.5	10+	10:00 - 23:00	30,000	250,000	0.0%	<span>_._</span>	0
Quán ăn	CƠM GÀ CHIÊN NƯỚC MẮM - QUỐC HƯƠNG	47/39 Quốc Hương, P. Thảo Điền, Quận 2, TP. HCM	0.0	4	10:00 - 22:00	20,000	60,000	0.0%	<span>_._</span>	0
Café/Dessert	Voyage De Lavie Coffee - Vincom Mega Mall	Tầng 5, Tầng 5 Vincom Mega Mall, 161 Xa Lộ Hà Nội, P. Thảo Điền, Quận 2, TP. HCM	1.0	1	09:30 - 22:00	20,000	70,000	0.0%	6.2	6
Café/Dessert	Buôn Cà Phê - Xa Lộ Hà Nội	L1-10 Vincom Megamall Thảo Điền, 161 Xa Lộ Hà Nội, P. Thảo Điền, Quận 2, TP. HCM	4.5	10+	08:00 - 21:00	25,000	55,000	0.0%	<span>_._</span>	0
Café/Dessert	Trung Nguyên E-Coffee - Đường B4	91 Đường B4, P. An Lợi Đông, Quận 2, TP. HCM	0.0	4	07:00 - 21:00	17,000	35,000	0.0%	<span>_._</span>	0
Café/Dessert	Trung Nguyên E-Coffee - The Sun Avenue	SAV3 - 00.07 The Sun Avenue, 28 Mai Chí Thọ, P. An Phú, Quận 2, TP. HCM	5.0	1	07:30 - 21:00	22,000	35,000	0.0%	<span>_._</span>	0
Café/Dessert	Góc Phố - Cafe,Sinh Tố &amp; Thức Ăn Nhanh	69 Bùi Tá Hán, P. An Phú, Quận 2, TP. HCM	0	0	07:00 - 22:00	20,000	80,000	0.0%	0	0
Ăn vặt/vỉa hè	Tiệm Bánh Bột Lọc Bà Gieng - Chung Cư Citi Soho	06 Block B Chung Cư Citi Soho, Đường Số 35, P. Cát Lái, Quận 2, TP. HCM	3.5	6	06:00 - 23:00	35,000	40,000	0.0%	<span>_._</span>	0
Quán ăn	Làng Chài Quán - Bánh Canh Sò &amp; Bún Mắm Nêm - Đường Số 12	Khu Đô Thị An Phú An Khánh, 2 Đường Số 12, P. An Phú, Quận 2, TP. HCM	0	0	06:00 - 19:00	19,000	39,000	0.0%	0	0
Café/Dessert, Quán ăn	Tỉnh - Coffee &amp; Cơm Văn Phòng	174 Đường Số 51, Quận 2, TP. HCM	4.5	10+	05:00 - 23:59	18,000	45,000	0.0%	<span>_._</span>	0
Quán ăn	Quỳnh Trang - Cơm Việt Nam	25A Đường Số 3, P. Bình An, Quận 2, TP. HCM	4.5	10+	06:00 - 20:30	32,000	45,000	0.0%	<span>_._</span>	0
Ăn vặt/vỉa hè	Châu Ký - Cháo Gà Ác &amp; Gà Ác Tiềm Thuốc Bắc - Trần Não	19 Trần Não, P. Bình An, Quận 2, TP. HCM	4.5	10+	10:00 - 22:00	65,000	65,000	0.0%	<span>_._</span>	0
Quán ăn	Phở SaiGon - Hương Vị Việt - Song Hành	86D Song Hành, P. An Phú, Quận 2, TP. HCM	3.5	5	06:30 - 22:00	30,000	65,000	0.0%	<span>_._</span>	0
Quán ăn	Hotdog &amp; Chè - D'Pha	37 Đường Số 2, P. Thảo Điền, Quận 2, TP. HCM	4.0	8	08:00 - 23:59	8,000	25,000	0.0%	<span>_._</span>	0
Ăn vặt/vỉa hè	Pii Juice - Nước Ép - Mai Chí Thọ	28 Mai Chí Thọ, P. An Phú, Quận 2, TP. HCM	0	0	09:00 - 23:00	0	0	0.0%	0	0
Quán ăn	Cô Ba Hạnh - Chả Giò - Đường Số 31	12/16A Đường số 31, P. Bình Trưng Đông, Quận 2, TP. HCM	5.0	1	09:00 - 22:00	0	0	0.0%	<span>_._</span>	0
Café/Dessert	Daddy Choux Bake &amp; Cake - Bánh Cheesecake &amp; Cookies - Nguyễn Thị Định	200/11 Nguyễn Thị Định, P. Bình Trưng Tây, Quận 2, TP. HCM	0.0	2	09:00 - 18:00	0	0	0.0%	<span>_._</span>	0
Shop Online	Lambie Kitchen - Bánh Bông Lan Trứng Muối	01 Lê Hiến Mai, P. Thạnh Mỹ Lợi, Quận 2, TP. HCM	0	0	08:00 - 20:00	60,000	150,000	0.0%	0	0
Café/Dessert	Milano Coffee - Đường Số 36	1 Đường số 36, P. An Phú, Quận 2, TP. HCM	4.5	10+	07:00 - 18:00	15,000	30,000	0.0%	<span>_._</span>	0
Tiệm bánh	Tiệm Bánh PDbyna - Đường Số 2	8 Đường Số 2, P. Thảo Điền, Quận 2, TP. HCM	0	0	08:00 - 18:00	0	0	0.0%	0	0
Ăn vặt/vỉa hè	Binsu House - Thức Uống &amp; Ăn Vặt	8B Thái Thuận, P. An Phú, Quận 2, TP. HCM	4.5	100+	07:30 - 20:00	12,000	78,000	0.0%	<span>_._</span>	0
Nhà hàng	Đệ Nhất Ẩm Thực Sài Gòn - Đặc Sản Tây Nguyên	186 Đồng Văn Cống, P. Thạnh Mỹ Lợi, Quận 2, TP. HCM	3.5	6	09:00 - 21:00	60,000	648,000	0.0%	<span>_._</span>	0
Quán ăn	LitDog Saigon - Bánh Mì Hotdog - Hoàng Sa	501 Hoàng Sa, P. 8, Quận 3, TP. HCM	4.5	100+	07:00 - 22:00	25,000	39,000	0.0%	<span>_._</span>	0
Tiệm bánh, Ăn vặt/vỉa hè	Bánh Mì Cô Linh Cù Lao - Bánh Mì, Trà Đào&amp; Bánh Tráng Trộn - Hoàng Sa	499 Hoàng Sa, P. 8, Quận 3, TP. HCM	4.5	100+	00:00 - 23:59	0	0	0.0%	<span>_._</span>	0
Café/Dessert	Sáp - Coffee - Hoàng Sa	523 Hoàng Sa, P. 8, Quận 3, TP. HCM	0.0	1	07:00 - 23:00	0	0	0.0%	<span>_._</span>	0
Ăn vặt/vỉa hè	Há Cảo Ngọc Lan - Hoàng Sa	501 Hoàng Sa, P. 8, Quận 3, TP. HCM	4.5	100+	07:30 - 22:00	7,000	20,000	0.0%	4.6	1
Café/Dessert	Tranquil Coffee - Hoàng Sa	469 - 471 Hoàng Sa, P. 8, Quận 3, TP. HCM	5.0	10+	07:00 - 21:30	30,000	50,000	0.0%	<span>_._</span>	0
Ăn vặt/vỉa hè	Ăn Vặt Nhà Đủ - Ăn Vặt - Trần Quang Diệu	108/73B Trần Quang Diệu, P.14, Quận 3, TP. HCM	0.0	3	09:00 - 22:00	0	0	0.0%	<span>_._</span>	0
Café/Dessert	Lam Coffee - Hoàng Sa	473 Hoàng Sa, P. 8, Quận 3, TP. HCM	0	0	06:00 - 22:30	20,000	60,000	ShopeeFood</span	0	0
Café/Dessert	Phượng Hoàng Coffee	495 Hoàng Sa, P. 8, Quận 3, TP. HCM	5.0	1	08:00 - 22:00	15,000	30,000	ShopeeFood</span	<span>_._</span>	0
Café/Dessert	Long Phụng Cafe	539 Hoàng Sa, P. 8, Quận 3, TP. HCM	0	0	07:00 - 22:00	15,000	30,000	ShopeeFood</span	0	0
Café/Dessert	Coco Summer - Trái Cây Nhanh - Trường Sa	816/12 Trường Sa, P. 14, Quận 3, TP. HCM	4.5	999+	07:30 - 21:00	10,000	180,000	0.0%	7.6	167
Ăn vặt/vỉa hè	Tré Trộn Bà Đào - Rạch Bùng Binh	85 Rạch Bùng Binh, P. 9, Quận 3, TP. HCM	4.5	999+	09:00 - 19:52	7,000	150,000	0.0%	6.9	14
Quán ăn	Mệ Vui 29 Trần Quốc Toản	29 Trần Quốc Toản, P. 8, Quận 3, TP. HCM	4.5	999+	07:15 - 20:27	15,000	200,000	0.0%	5.9	77
Ăn vặt/vỉa hè	Nước Dừa Tắc - 250 Pasteur	250 Pasteur (Trước Hội Y Tế Công Cộng), Quận 3, TP. HCM	4.5	999+	09:00 - 22:00	6,000	14,000	0.0%	7.1	100
Quán ăn	Ẩm Thực Phan Rang - Bánh Căn &amp; Bánh Xèo - Hẻm 972 Trường Sa	Hẻm 972/18C Trường Sa, P. 13, Quận 3, TP. HCM	4.5	999+	07:00 - 21:00	0	0	0.0%	10.0	1
Café/Dessert	Sinh Tố Pé Trâm	60/37 Lý Chính Thắng, Quận 3, TP. HCM	4.5	100+	06:30 - 19:00	15,000	30,000	0.0%	10.0	1
Ăn vặt/vỉa hè	Tiệm Trà Sữa Trân Châu - Lê Văn Sỹ	386/17C Lê Văn Sỹ, P. 14, Quận 3, TP. HCM	4.5	500+	09:00 - 22:30	15,000	30,000	0.0%	9.5	2
Café/Dessert	Junior Cafe (không có menu)	384/11A Nam Kỳ Khởi Nghĩa, P. 8, Quận 3, TP. HCM	4.5	100+	08:00 - 22:30	20,000	55,000	0.0%	0	0
Ăn vặt/vỉa hè	Ăn Vặt Ti Ti - 453 Hoàng Sa	459/2 Hoàng Sa, P. 8, Quận 3, TP. HCM	4.5	100+	00:00 - 03:00 | 09:00 - 23:59	5,000	140,000	0.0%	9.4	92
Café/Dessert	Soul Specialty Coffee	386/11 Lê Văn Sỹ, P. 14, Quận 3, TP. HCM	4.5	100+	07:30 - 17:30	30,000	89,000	0.0%	8.9	7
Quán ăn	Bún Đậu Ngọc Hà - Trần Quốc Thảo	183E Trần Quốc Thảo, P. 9, Quận 3, TP. HCM	4.5	50+	09:00 - 22:00	20,000	55,000	0.0%	9.0	1
Café/Dessert	Long Kee Cha - Hương Vị Hong Kong - Trần Quốc Toản	15 Trần Quốc Toản, P. 8, Quận 3, TP. HCM	4.5	100+	10:00 - 21:30	19,000	35,000	0.0%	8.8	1
Café/Dessert	The Homes - Nước Dân Gian - Trương Quyền (không có menu)	56 Trương Quyền, P. Võ Thị Sáu, Quận 3, TP. HCM	4.5	999+	07:15 - 20:00	25,000	49,000	0.0%	0	0
Ăn vặt/vỉa hè	Takki - Bánh Mì Kebab - Kỳ Đồng	7 Kỳ Đồng, P. 9, Quận 3, TP. HCM	4.5	500+	06:00 - 19:30	20,000	25,000	0.0%	8.8	72
Quán ăn	Cà Ri Ấn - Cà Ri Dê &amp; Cà Ri Gà - Trường Sa	706 Trường Sa, P. 14, Quận 3, TP. HCM	4.5	100+	09:00 - 21:30	55,000	85,000	0.0%	10.0	1
Quán ăn	Hồng Ký Mì Gia - Mì Vịt Tiềm - Bếp Đám Mây Hoàng Sa	947 Hoàng Sa, P. 11, Quận 3, TP. HCM	4.5	999+	08:00 - 20:00	32,000	150,000	0.0%	8.5	2
Café/Dessert	Luminus - Sinh Tố Sức Khỏe - Pasteur	280 Pasteur, Quận 3, TP. HCM	4.5	999+	08:00 - 21:30	38,000	48,000	0.0%	8.3	131
Quán ăn	Cà Ri Gà 3T	28 Huỳnh Tịnh Của, P. 8, Quận 3, TP. HCM	4.5	500+	08:00 - 20:00	30,000	40,000	0.0%	7.5	4
Quán ăn	Ngọc Hà - Bún Đậu Mắm Tôm - Rạch Bùng Binh	109 Rạch Bùng Binh, P. 9, Quận 3, TP. HCM	4.5	999+	09:00 - 22:00	20,000	55,000	0.0%	8.1	21
Ăn vặt/vỉa hè	Cô Hường - Gỏi Khô Bò - Lê Văn Sỹ	491A/10 Lê Văn Sỹ, P. 12, Quận 3, TP. HCM	4.5	100+	09:00 - 21:00	25,000	45,000	0.0%	8.2	1
Quán ăn	Cơm Gà Nướng Cô Péo	339/57 Lê Văn Sỹ, P. 13, Quận 3, TP. HCM	4.5	100+	09:00 - 22:00	5,000	350,000	0.0%	8.9	8
Ăn vặt/vỉa hè	Trúc Phương - Tré Bà Đào	108 Rạch Bùng Binh, P. 9, Quận 3, TP. HCM	4.5	500+	00:00 - 01:00 | 10:00 - 23:59	35,000	70,000	0.0%	8.0	1
Shop Online	The Fitchicken - Shop Online - Trần Văn Đang	171B Trần Văn Đang, P. 11, Quận 3, TP. HCM	4.5	999+	08:00 - 22:00	50,000	200,000	0.0%	7.7	38
Ăn vặt/vỉa hè	Mì Trộn Trứng Lòng Đào - Kỳ Đồng	14/40F Kỳ Đồng, Quận 3, TP. HCM	4.5	999+	10:30 - 13:30 | 15:00 - 20:30	30,000	37,000	0.0%	6.9	120
Quán ăn	Bún Bò Viên Vườn Chuối - Trần Quốc Toản	43C Trần Quốc Toản, P. 8, Quận 3, TP. HCM	4.5	500+	06:00 - 21:30	25,000	37,000	0.0%	7.8	5
Quán ăn	Gà Rán Chicken Plus - Trần Quốc Toản	55 Trần Quốc Toản, P. 8, Quận 3, TP. HCM	4.5	100+	10:00 - 21:45	35,000	219,000	0.0%	7.6	2
Quán ăn	Gác Lửng - Mì Trộn &amp; Ăn Vặt - Lê Văn Sỹ	Dãy B, 222 Lê Văn Sỹ, P. 14, Quận 3, TP. HCM	4.5	500+	10:00 - 21:00	0	0	0.0%	8.4	3
Quán ăn	Bánh Tráng Ngon Ngon - Hoàng Sa	563/12 Hoàng Sa, P. 7, Quận 3, TP. HCM	4.5	50+	10:00 - 21:00	5,000	22,000	0.0%	7.9	3
Café/Dessert	La Ann - Trà Sữa Thượng Hạng	104 Bà Huyện Thanh Quan, Quận 3, TP. HCM	4.5	50+	10:00 - 22:00	20,000	50,000	0.0%	7.6	1
Café/Dessert, Quán ăn	Bánh Mì Grandma Lu - Lê Văn Sỹ	480 Lê Văn Sỹ, P. 14, Quận 3, TP. HCM	4.5	500+	06:00 - 21:00	15,000	200,000	0.0%	9.0	2
Ăn vặt/vỉa hè	Xôi Chiên - Trần Văn Đang	101TG Trần Văn Đang, P. 9, Quận 3, TP. HCM	4.5	999+	10:30 - 19:00	5,000	10,000	0.0%	8.0	17
Café/Dessert	Begica - Cà Phê Ngon - Hoàng Sa (không có menu)	961 Hoàng Sa, P. 11, Quận 3, TP. HCM	4.5	100+	06:20 - 16:30	14,000	25,000	0.0%	0	0
Ăn vặt/vỉa hè	Sâm Dừa Bà Năm - Hoàng Sa	807 Hoàng Sa, P. 9, Quận 3, TP. HCM	4.5	500+	10:00 - 22:00	15,000	20,000	0.0%	7.2	24
Café/Dessert	The Yang - Trà Dâu Đà Lạt - Trường Sa	932A2 Trường Sa, P. 13, Quận 3, TP. HCM	4.5	100+	08:00 - 23:59	18,000	50,000	0.0%	8.0	1
Quán ăn	Phở Anh - Kỳ Đồng	08 Kỳ Đồng, P. 9, Quận 3, TP. HCM	4.5	999+	06:00 - 20:30	35,000	55,000	0.0%	7.4	71
Quán ăn	Bún Thái Cô Năm	159/90/88 Trần Văn Đang, P. 11, Quận 3, TP. HCM	4.5	999+	08:00 - 20:00	25,000	45,000	0.0%	6.8	13
Quán ăn	Phở Việt Nam - Homemade - Trần Quốc Toản	66 Trần Quốc Toản, P. 8, Quận 3, TP. HCM	4.5	999+	06:00 - 21:00	50,000	90,000	ShopeeFood</span	6.8	54
Quán ăn	Bún Riêu Cô Lệ	284/10A Lê Văn Sỹ, P. 14, Quận 3, TP. HCM	4.5	100+	07:00 - 23:59	3,000	40,000	0.0%	7.1	7
Ăn vặt/vỉa hè	Sữa Chua Vy Vy - Yaourt Phô Mai Nhà Làm &amp; Trứng Lòng Đào	128/18Bis Trần Quốc Thảo, P. 7, Quận 3, TP. HCM	4.5	50+	08:00 - 23:00	5,000	14,000	0.0%	8.4	1
Café/Dessert	Bọt Cafe - By Kenle - Lý Chính Thắng	62/51 Lý Chính Thắng, P. 8, Quận 3, TP. HCM	4.5	999+	00:00 - 04:00 | 07:30 - 23:59	20,000	50,000	0.0%	6.0	2
Quán ăn	Bún Ốc Riêu Cua Thanh Hải - Kỳ Đồng	14/12 Kỳ Đồng, P. 9, Quận 3, TP. HCM	4.5	999+	07:00 - 20:40	25,000	66,000	0.0%	6.8	173
Café/Dessert	Trà Sữa Hoa Hướng Dương - Trần Quốc Toản	9 Trần Quốc Toản, P. 8, Quận 3, TP. HCM	4.5	999+	08:15 - 22:00	20,000	30,000	0.0%	6.4	20
Quán nhậu	Đô Na - Quán Ốc	237/40 Trần Văn Đang, P. 11, Quận 3, TP. HCM	4.5	999+	08:00 - 23:59	35,000	35,000	0.0%	6.1	79
Quán ăn	Bánh Cuốn Hồng Hiên - Kỳ Đồng	20 Kỳ Đồng, P. 9, Quận 3, TP. HCM	4.5	100+	06:00 - 20:00	25,000	55,000	0.0%	6.7	24
Café/Dessert	PKL CÀFE - Trường Sa	830 Trường Sa, P. 14, Quận 3, TP. HCM	4.5	10+	07:00 - 22:00	20,000	50,000	0.0%	8.6	1
Café/Dessert	Three O'clock - Coffee &amp; Tea - Lê Văn Sỹ	481 Lê Văn Sỹ, P. 12, Quận 3, TP. HCM	4.5	500+	00:00 - 23:59	25,000	50,000	0.0%	6.8	88
Quán ăn	Chè Kỳ Đồng	16C Kỳ Đồng, P. 9, Quận 3, TP. HCM	4.5	999+	09:00 - 21:00	10,000	22,000	0.0%	6.4	63
Café/Dessert	Bé Hai Trà - Tea, Coffee &amp; Togo - Lê Văn Sỹ (không có menu)	413/9 Lê Văn Sỹ, P. 12, Quận 3, TP. HCM	4.5	999+	07:45 - 21:00	15,000	22,000	0.0%	0	0
Ăn vặt/vỉa hè	Phá Lấu Dì Mai	165/3 Trần Văn Đang, P. 11, Quận 3, TP. HCM	4.5	999+	10:00 - 18:00	20,000	25,000	0.0%	7.1	13
Quán ăn	Soup Cua Chị Bụi - Trần Văn Đang	205/9A Trần Văn Đang, Phường 11, Quận 3, TP. HCM	4.5	999+	08:30 - 21:30	15,000	140,000	0.0%	6.4	40
Café/Dessert	Gióng - Cà Phê - Lý Chính Thắng (không có menu)	180 - 182 Lý Chính Thắng, P. 9, Quận 3, TP. HCM	4.5	50+	07:30 - 18:00	45,000	115,000	0.0%	0	0
Ăn vặt/vỉa hè	Bánh Xèo Quảng Ngãi - Ông Mập	122A Rạch Bùng Binh, Quận 3, TP. HCM	4.5	100+	10:00 - 22:00	20,000	50,000	0.0%	6.6	6
Nhà hàng	The Pizza Company - Lê Văn Sỹ	333 Lê Văn Sỹ, P. 13, Quận 3, TP. HCM	4.5	999+	10:00 - 21:30	100,000	250,000	0.0%	7.1	144
Café/Dessert	Oz Coffee House - Huỳnh Tịnh Của (không có menu)	30 Huỳnh Tịnh Của, Quận 3, TP. HCM	4.5	10+	07:00 - 21:00	30,000	80,000	0.0%	0	0
Tiệm bánh	Bánh Su Kem Chewy Junior - Trần Quang Diệu	19 Trần Quang Diệu, P. 14, Quận 3, TP. HCM	4.5	999+	08:45 - 20:40	21,000	143,000	0.0%	6.9	67
Quán ăn	No.96 - Quán 96 Lẩu &amp; Nướng - Phạm Ngọc Thạch	78 Phạm Ngọc Thạch, P. 6, Quận 3, TP. HCM	4.5	100+	10:00 - 23:30	30,000	220,000	0.0%	7.5	3
Quán ăn	Mr.Saigon - Mì Ý &amp; Salad - Lê Văn Sỹ (không có menu)	402/19 Lê Văn Sỹ, P. 14, Quận 3, TP. HCM	4.5	500+	07:00 - 22:00	25,000	59,000	0.0%	0	0
Quán ăn	Thanh Hương - Cháo Lòng Hà Nội - Trần Văn Đang (không có menu)	137 Trần Văn Đang, P. 11, Quận 3, TP. HCM	4.5	500+	08:30 - 23:59	10,000	45,000	0.0%	0	0
Café/Dessert	Morning - Chè Đặc Sản Việt - Trường Sa	816/12 Trường Sa, P. 14, Quận 3, TP. HCM	4.5	999+	08:00 - 20:30	35,000	55,000	0.0%	7.3	35
Quán ăn	Bánh Tráng Trộn Hằng An (không có menu)	219/15 Trần Văn Đang (Mặt Tiền Đỗ Thị Lời), P. 11, Quận 3, TP. HCM	4.5	999+	09:00 - 23:59	15,000	25,000	0.0%	0	0
Quán ăn	Lobster Bay - Nhà Hàng Hải Sản - Kỳ Đồng	10B Kỳ Đồng, P. 9, Quận 3, TP. HCM	4.5	999+	09:00 - 21:55	150,000	300,000	0.0%	7.2	113
Ăn vặt/vỉa hè	Bánh Tráng Cô Tuyền - Hoàng Sa	453 Hoàng Sa, P. 8, Quận 3, TP. HCM	4.5	999+	09:00 - 21:30	5,000	135,000	0.0%	6.5	4
Quán ăn	Cô Vân - Cơm Gà Xối Mỡ &amp; Mì Quảng	254 Trần Văn Đang, P. 11, Quận 3, TP. HCM	4.5	100+	06:30 - 21:00	22,000	40,000	0.0%	7.2	1
Café/Dessert	Trà Sữa Win - Cách Mạng Tháng 8	436/67 Cách Mạng Tháng 8, P. 11, Quận 3, TP. HCM	4.5	50+	10:00 - 22:30	15,000	20,000	0.0%	10.0	1
Quán ăn	Chè Cô Vân - Pasteur	256B Pasteur, P. 8, Quận 3, TP. HCM	5.0	9	10:00 - 22:00	20,000	50,000	0.0%	9.0	1
Quán ăn	Kỳ Đồng - Cơm Gà Xối Mỡ	20 Kỳ Đồng, P. 9, Quận 3, TP. HCM	4.5	100+	10:00 - 22:00	40,000	50,000	0.0%	3.5	2
Shop Online	Bánh Mì Phô Mai Tan Chảy - Crepe Sầu Riêng Online	21/8 Trần Văn Đang, P. 9, Quận 3, TP. HCM	4.5	999+	07:00 - 23:59	80,000	150,000	0.0%	6.4	73
Café/Dessert	Milano Coffee - Nam Kỳ Khởi Nghĩa	281/1A Nam Kỳ Khởi Nghĩa, P. 7, Quận 3, TP. HCM	4.5	100+	06:30 - 21:00	17,000	35,000	ShopeeFood</span	8.8	4
Quán ăn	Tiệm Mì Dì Út - Mì Quảng Trộn - Lê Văn Sỹ	31/38C Lê Văn Sỹ, P. 13, Quận 3, TP. HCM	4.5	10+	07:30 - 20:00	0	0	0.0%	7.6	1
Ăn vặt/vỉa hè	Đậu Má Mix - Đậu Nành &amp; Rau Má - Trần Quốc Thảo	183A Trần Quốc Thảo, P. 9, Quận 3, TP. HCM	4.5	999+	08:00 - 21:50	12,000	28,000	0.0%	4.4	9
Quán ăn	Hàu Chóp Chép - Thế Giới Hàu	220/118 Lê Văn Sỹ, P.14, Quận 3, TP. HCM	4.5	500+	10:30 - 21:30	15,000	195,000	0.0%	6.2	199
Quán ăn	Mì Quảng Ăn Là Nhớ - Trần Quốc Thảo	123A Trần Quốc Thảo, P. 7, Quận 3, TP. HCM	4.5	999+	06:50 - 20:45	40,000	66,000	0.0%	6.1	109
Shop Online	Châu Sài Gòn - Bánh Trái Cây Đậu Xanh	1098 Trường Sa, P. 12, Quận 3, TP. HCM	4.5	999+	08:00 - 20:30	50,000	100,000	0.0%	6.5	57
Café/Dessert	Highlands Coffee - Hai Bà Trưng	265 Hai Bà Trưng, Quận 3, TP. HCM	4.5	999+	07:00 - 21:00	9,000	65,000	0.0%	6.9	104
