Loại cửa hàng	Tên cửa hàng	Địa chỉ cửa hàng	Số sao trên ShopeeFood	Số lượt đánh giá trên ShopeeFood	Thời gian mở cửa	Giá thấp nhất	Giá cao nhất	Phí dịch vụ	Số sao trên Foody	Số lượt đánh giá trên Foody
Ăn vặt/vỉa hè	Múp Tea - Phạm Thế Hiển	732 Phạm Thế Hiển, P. 4, Quận 8, TP. HCM	4.5	50+	17:30 - 23:00	12,000	50,000	0.0%	9.0	1
Quán ăn	Hủ Tiếu Nam Vang Nhân Quán - Âu Dương Lân	239 - 241 Âu Dương Lân, P. 2, Quận 8, TP. HCM	4.5	500+	15:00 - 23:59	40,000	100,000	0.0%	6.4	20
Quán ăn	Phở Nị &amp; Bò Kho	726 Hưng Phú, Quận 8, TP. HCM	4.5	100+	00:00 - 23:59	35,000	45,000	0.0%	6.6	1
Ăn vặt/vỉa hè	Tiệm Chè Phan - Trà Sữa Trân Châu Đường Đen - Man Thiện (không có menu)	250/2B Man Thiện, P. Tân Phú, Quận 9, TP. HCM	4.5	999+	17:00 - 23:00	15,000	50,000	0.0%	9.2	9
Quán ăn	Quán 39 - Cơm Cháy Kho Quẹt - Đỗ Xuân Hợp	137 Đỗ Xuân Hợp, P. Phước Long B, Quận 9, TP. HCM	5.0	1	17:00 - 23:00	0	0	0.0%	<span>_._</span>	0
Quán ăn	Nam Long - Ốc &amp; Hải Sản	151 Đường D3, Khu Dân Cư Nam Long, P. Phước Long B, Quận 9, TP. HCM	3.0	2	16:00 - 23:00	60,000	250,000	0.0%	4.9	2
Quán ăn	Tiệm Xôi Mặn &amp; Gỏi Cuốn - Dương Đình Hội	240A Dương Đình Hội, P. Phước Long B, Thủ Đức, TP. HCM	3.5	10+	14:00 - 23:00	19,000	39,000	0.0%	<span>_._</span>	0
Quán ăn	Cơm Tấm Vuông - Man Thiện	133 Man Thiện, P. Hiệp Phú, Quận 9, TP. HCM	4.5	7	18:00 - 23:00	30,000	60,000	0.0%	<span>_._</span>	0
Café/Dessert	GIA BẢO - NƯỚC ÉP &amp; SINH TỐ - ĐỖ XUÂN HỢP	291 Đỗ Xuân Hợp, P. Phước Long B, Quận 9, TP. HCM	0.0	2	18:15 - 23:00	10,000	500,000	0.0%	<span>_._</span>	0
Ăn vặt/vỉa hè	Bánh Cuốn 133	133 Tô Hiến Thành, P. 13, Quận 10, TP. HCM	4.5	999+	00:00 - 02:05 | 16:45 - 23:59	20,000	35,000	0.0%	7.9	3
Quán ăn	Soup Trần Mai - Cách Mạng Tháng 8	601/25/14 Cách Mạng Tháng 8, P. 15, Quận 10, TP. HCM	4.5	50+	00:00 - 23:59	20,000	50,000	0.0%	<span>_._</span>	0
Quán ăn	Phở Minh - Hòa Hưng	159/5D Hòa Hưng, Phường 12, Quận 10, TP. HCM	4.5	50+	00:00 - 23:59	30,000	40,000	0.0%	<span>_._</span>	0
Café/Dessert	Three O'clock - Coffee &amp; Tea - Cách Mạng Tháng 8	551 CMT8, P. 15, Quận 10, TP. HCM	4.5	10+	00:01 - 23:59	24,000	48,000	0.0%	<span>_._</span>	0
Quán ăn	Bún Bò Huế Mệ Thanh - Bún Bò - 595/1 Cách Mạng Tháng 8 (không có menu)	595/1 Cách Mạng Tháng 8, P. 15, Quận 10, TP. HCM	3.5	10+	00:00 - 23:59	0	0	0.0%	<span>_._</span>	0
Quán ăn	Làng Nướng Tre Việt - Sư Vạn Hạnh	824/28Q Sư Vạn Hạnh, P. 12, Quận 10, TP. HCM	4.5	10+	00:00 - 23:59	5,000	100,000	0.0%	8.6	5
Quán ăn	Bún Bò Giò Pig Gordon Ramsay	601/25/17 Cách Mạng Tháng 8, P. 15, Quận 10, TP. HCM	0.0	2	00:00 - 23:59	15,000	50,000	0.0%	<span>_._</span>	0
Ăn vặt/vỉa hè	Cháo Ếch Singapore Việt Sing - Tam Đảo	CT3 Tam Đảo, P. 15, Quận 10, TP. HCM	4.5	10+	00:00 - 23:59	30,000	80,000	0.0%	<span>_._</span>	0
Ăn vặt/vỉa hè	Kem Cuộn 97 - Ăn Vặt &amp; Sinh Tố	97 Cửu Long, P. 15, Quận 10, TP. HCM	4.5	999+	14:30 - 23:30	10,000	50,000	0.0%	7.0	5
Quán ăn	BEN Cháo Lòng &amp; Lòng Nhậu - Cháo - 163/15 Tô Hiến Thành (không có menu)	163/15 Tô Hiến Thành, P. 13, Quận 10, TP. HCM	4.5	50+	12:00 - 23:59	0	0	0.0%	8.7	7
Quán ăn	Cháo Trắng Lá Dứa - Tô Hiến Thành	200 Tô Hiến Thành, P. 15, Quận 10, TP. HCM	4.5	999+	15:00 - 23:00	10,000	40,000	0.0%	6.6	8
Quán ăn, Quán nhậu	Vườn Ốc Wongnai	Bãi Xe Big C Tô Hiến Thành, 268 Tô Hiến Thành, Quận 10, TP. HCM	4.5	100+	11:00 - 22:30	15,000	200,000	0.0%	5.4	107
Shop Online	Cô Dung - Ăn Vặt &amp; Trà Sữa - Shop Online	205B/6A Âu Cơ, P. 5, Quận 11, TP. HCM	4.5	999+	00:00 - 04:00 | 13:00 - 23:59	5,000	35,000	0.0%	8.0	1
Quán ăn	Bami Cô Bống - Bánh Mì Chảo &amp; Pate Chiên	1287/23 Đường 3 Tháng 2, P. 16, Quận 11, TP. HCM	4.5	100+	00:00 - 23:59	25,000	55,000	0.0%	7.9	272
Quán ăn	Sun Pizza - Pizza Tươi - Đường 3/2 (không có menu)	1287/2 Đường 3/2, P. 16, Quận 11, TP. HCM	4.5	500+	00:00 - 23:59	50,000	200,000	0.0%	6.9	26
Quán ăn	Râu Cam - Gà Rán, Pizza &amp; Trà Sữa	100 Bình Thới, P. 14, Quận 11, TP. HCM	4.5	999+	00:00 - 01:30 | 10:00 - 23:59	10,000	80,000	0.0%	6.0	2
Nhà hàng	Crab Restaurant - Chuyên Các Món Cua	Tầng 2, Tầng 2, 304 Tôn Thất Hiệp, P. 12, Quận 11, TP. HCM	4.5	50+	00:00 - 23:59	150,000	400,000	0.0%	7.6	4
Shop Online	Phở Nguyên - Phở Hà Nội - Lạc Long Quân	431 Lạc Long Quân, P. 5, Quận 11, TP. HCM	4.5	100+	00:00 - 23:59	30,000	75,000	0.0%	7.8	1
Quán ăn	Quán Nướng 281	004 Chung Cư Thuận Việt, Lý Thường Kiệt, P. 15, Quận 11, TP. HCM	4.5	10+	15:00 - 23:45	50,000	150,000	ShopeeFood</span	6.3	7
Quán ăn	Bún Mắm - Thiên Phước	106 Thiên Phước, Quận 11, TP. HCM	4.5	10+	12:00 - 23:59	20,000	25,000	ShopeeFood</span	<span>_._</span>	0
Ăn vặt/vỉa hè	Tuấn Tú - Gà Nướng Muối Ớt	317B Lý Thường Kiệt, P. 15, Quận 11, TP. HCM	5.0	4	13:00 - 23:00	160,000	160,000	0.0%	<span>_._</span>	0
Quán ăn	Dương Thành - Ẩm Thực Trung Hoa	64 - 68 Phan Xích Long, P. 16, Quận 11, TP. HCM	4.5	999+	11:00 - 23:30	16,000	330,000	0.0%	6.7	38
Shop Online	Gánh Nội - Bún Đậu Mắm Tôm - Huỳnh Thị Hai	409/88 Đường Huỳnh Thị Hai, P. Tân Chánh Hiệp, Quận 12, TP. HCM	5.0	10+	08:00 - 23:59	0	0	0.0%	<span>_._</span>	0
Café/Dessert	Baobao Chill - Mỳ Cay, Trà Sữa &amp; Ăn Vặt - Thới An 15	59 Thới An 15, P. Thới An, Quận 12, TP. HCM	4.5	50+	00:00 - 07:59 | 08:00 - 23:59	0	0	0.0%	<span>_._</span>	0
Quán ăn	Quán Bún Đậu Mắm Tôm 5 Ngon - Lê Văn Khương	404 Lê Văn Khương, P. Thới An, Quận 12, TP. HCM	4.5	50+	00:00 - 23:59	35,000	259,000	0.0%	<span>_._</span>	0
Ăn vặt/vỉa hè	Bánh Tráng Abi - Thạnh Lộc 16 - Shop Online	100/2 Thạnh Lộc 16, P. Thạnh Lộc, Quận 12, TP. HCM	4.5	10+	00:00 - 23:59	0	0	0.0%	<span>_._</span>	0
Quán nhậu	Ốc Đêm Ốc Hải Sản - Hải Sản - Song Hành	4/18 Song Hành, P. Tân Hưng Thuận, Quận 12, TP. HCM	4.5	10+	00:00 - 02:00 | 15:00 - 23:59	0	0	0.0%	<span>_._</span>	0
Ăn vặt/vỉa hè	Súp Cua Cô 8	76/49 Đ.369 - TTH.21 Khu Phố 1, P. Tân Thới Hiệp, Quận 12, TP. HCM	4.5	100+	00:00 - 23:59	30,000	80,000	0.0%	<span>_._</span>	0
Quán ăn	Quán Gà Ta Đủ Món Thủy Tiên - Trường Chinh	87/3B Trường Chinh, P. Đông Hưng Thuận, Quận 12, TP. HCM	0.0	1	00:00 - 23:59	50,000	100,000	0.0%	<span>_._</span>	0
Ăn vặt/vỉa hè	Quán Ăn Vặt Cô Hai - Tré Trộn &amp; Bánh Tráng Trộn - 32 Nguyễn Thị Đặng	32 Nguyễn Thị Đặng, P. Hiệp Thành, Quận 12, TP. HCM	4.0	10+	00:00 - 23:59	0	0	0.0%	<span>_._</span>	0
Café/Dessert	Trà Sữa CHACHA	740/2 Nguyễn Văn Quá, P. Đông Hưng Thuận, Quận 12, TP. HCM	4.5	500+	00:00 - 23:59	9,000	50,000	0.0%	<span>_._</span>	0
Quán ăn	Ăn Vặt Cô Út - Quốc Lộ 1A	25D Tổ 4 Khu Phố 1A, Quốc Lộ 1A, P. Tân Thới Hiệp, Quận 12, TP. HCM	4.0	7	00:01 - 23:59	10,000	40,000	0.0%	<span>_._</span>	0
Quán ăn	Quê Ta - Cơm Gà Xối Mỡ &amp; Cơm Sườn - Lê Đức Thọ	49 Lê Đức Thọ, P. Tân Thới An, Quận 12, TP. HCM	0.0	4	00:00 - 23:59	6,000	250,000	0.0%	<span>_._</span>	0
Quán ăn	Bún Đậu Cô Hai Phượng - Nguyễn Thị Kiểu	395/36 Nguyễn Thị Kiểu, P. Tân Thới Hiệp, Quận 12, TP. HCM	3.5	10+	00:00 - 23:59	20,000	60,000	0.0%	<span>_._</span>	0
Nhà hàng, Quán ăn	Gà Ta Tam Kỳ Nhã Hân Quán - Cơm Gà &amp; Cháo Gà - Hà Huy Giáp	768 Hà Huy Giáp, P. Thạnh Lộc, Quận 12, TP. HCM	4.5	50+	07:30 - 23:00	0	0	0.0%	2.6	1
Ăn vặt/vỉa hè	Phương Phương - Hột Vịt Lộn - Chợ Tân Sơn Nhất	11/A Chợ Tân Sơn Nhất, P. 3 (Đối Diện 689/22 Nguyễn Kiệm), Gò Vấp, TP. HCM	4.5	50+	16:00 - 23:59	8,000	30,000	0.0%	<span>_._</span>	0
Quán ăn	Gà Nướng Nguyễn Kiệm - Gà Nướng - Nguyễn Kiệm	38 Nguyễn Kiệm, P. 3, Gò Vấp, TP. HCM	5.0	5	16:00 - 23:00	0	0	0.0%	<span>_._</span>	0
Shop Online	Dì Hai - Bánh Tráng Mắm Ruốc - Shop Online - 146 Trương Đăng Quế	146 Trương Đăng Quế, P. 3, Gò Vấp, TP. HCM	4.5	50+	14:00 - 23:00	10,000	90,000	0.0%	9.4	1
Café/Dessert	KAI Coffee - Vạn Kiếp	288 Vạn Kiếp, P. 3, Bình Thạnh, TP. HCM	4.5	10+	00:00 - 23:59	42,000	65,000	0.0%	<span>_._</span>	0
Quán ăn	Phở Phúc Lộc	87P1 Đinh Tiên Hoàng, Bình Thạnh, TP. HCM	4.5	50+	00:01 - 03:00 | 17:00 - 23:59	27,000	38,000	ShopeeFood</span	8.2	1
Quán ăn	Cơm Tấm 27A - Nguyễn Văn Đậu	27A Nguyễn Văn Đậu, P. 6, Bình Thạnh, TP. HCM	5.0	1	17:00 - 23:00	20,000	50,000	0.0%	<span>_._</span>	0
Ăn vặt/vỉa hè	Sinh Tố Vạn Kiếp	Hẻm 33 Vạn Kiếp, P. 3, Bình Thạnh, TP. HCM	4.5	999+	16:45 - 23:30	6,000	28,000	0.0%	6.6	68
Ăn vặt/vỉa hè	Tiểu An - Cá Viên Chiên, Bò Viên Chiên &amp; Ăn Vặt	73/8 Vạn Kiếp, P. 3, Bình Thạnh, TP. HCM	4.5	999+	00:00 - 01:00 | 11:00 - 23:59	6,000	120,000	0.0%	9.4	6
Quán ăn	Rosy Rán - Nem Chua Hà Nội - Vạn Kiếp	142 Vạn Kiếp, P. 4, Bình Thạnh, TP. HCM	4.5	999+	14:00 - 23:30	30,000	90,000	0.0%	7.2	25
Café/Dessert	BB ZOO - Trà Sữa &amp; Cá Viên Chiên - 111 Bùi Thị Xuân	111 Bùi Thị Xuân, P. 2, Tân Bình, TP. HCM	0	0	00:01 - 03:00 | 10:00 - 23:59	0	0	0.0%	0	0
Café/Dessert	Beli Coffee - Cafe Mang Đi - Bạch Đằng	B124 Bạch Đằng, P. 2, Tân Bình, TP. HCM	4.5	100+	00:00 - 23:59	13,000	28,000	0.0%	<span>_._</span>	0
Quán ăn	Bắc Nam Quán - Cơm Gà Xối Mỡ &amp; Phở Bò - Bạch Đằng	124/3 Bạch Đằng, P. 2, Tân Bình, TP. HCM	0.0	4	00:01 - 23:59	55,000	100,000	0.0%	<span>_._</span>	0
Quán ăn	Bún Đậu Homemade Trường Sơn	22 Trường Sơn, P. 2, Tân Bình, TP. HCM	3.5	5	00:01 - 23:59	5,000	90,000	0.0%	<span>_._</span>	0
Quán ăn	3A - Cơm Văn Phòng, Ăn Vặt &amp; Ăn Đêm (không có menu)	29/26 Bùi Thị Xuân, P. 2, Tân Bình, TP. HCM	4.5	500+	17:30 - 23:59	7,000	90,000	0.0%	0	0
Quán ăn	Xộp - Món Hến &amp; Ốc - Bùi Thị Xuân	218/25/6 Bùi Thị Xuân, P. 3, Tân Bình, TP. HCM	4.5	999+	11:30 - 23:00	5,000	30,000	0.0%	7.1	63
Quán ăn	Cháo Ếch Geylang A Bảo - Lê Văn Sỹ	302 Lê Văn Sỹ, P. 1, Tân Bình, TP. HCM	4.5	10+	00:00 - 00:59 | 18:00 - 23:59	0	0	0.0%	9.4	1
Café/Dessert	BỤI - Trà Chanh Tươi	12 Phạm Văn Hai, P. 2, Tân Bình, TP. HCM	4.5	10+	17:30 - 23:59	10,000	70,000	0.0%	8.8	1
Quán ăn	Cháo Ếch Geylang - Phan Xích Long	305 Phan Xích Long, P. 1, Phú Nhuận, TP. HCM	4.5	999+	00:00 - 01:30 | 16:00 - 23:59	50,000	100,000	0.0%	5.4	12
Café/Dessert	Jino - Bánh Tráng Thanh Mai &amp; Trà Sữa	50 Hoa Cúc, P. 7, Phú Nhuận, TP. HCM	4.5	999+	14:00 - 23:59	23,000	45,000	0.0%	5.5	19
Ăn vặt/vỉa hè	Ăn Vặt Hai Con Mèo - Cá Viên Chiên &amp; Trà Sữa - Lê Tự Tài	56C Lê Tự Tài, P. 4, Phú Nhuận, TP. HCM	4.5	999+	15:00 - 23:59	5,000	20,000	0.0%	4.3	7
Quán nhậu	Ốc Cam - Quán Nhậu Bình Dân	544 Lê Văn Quới, P. Bình Hưng Hòa A, Bình Tân, TP. HCM	4.5	100+	00:00 - 03:00 | 17:00 - 23:59	30,000	320,000	0.0%	10.0	1
Quán ăn	Minh Khang - Gà Ác Tiềm Thuốc Bắc &amp; Súp Cua	67 Đình Tân Khai, P. Bình Trị Đông, Bình Tân, TP. HCM	4.5	100+	00:00 - 02:00 | 12:00 - 23:59	15,000	50,000	0.0%	9.8	1
Quán ăn	Bánh Canh Đặc Sản Đà Nẵng	702 Tên Lửa, P. Bình Trị Đông B, Bình Tân, TP. HCM	4.5	100+	00:00 - 02:00 | 05:00 - 13:30 | 16:00 - 23:59	35,000	55,000	0.0%	9.0	1
Quán ăn	Mai Ghé Hả - Nhậu Bình Dân	439 Tên Lửa, P. Bình Trị Đông B, Bình Tân, TP. HCM	4.5	50+	00:01 - 03:00 | 16:00 - 23:59	30,000	300,000	0.0%	8.7	4
Quán ăn	Quán 75 - Bún Bò Gốc Huế	191 Gò Xoài, P. Bình Hưng Hòa, Bình Tân, TP. HCM	4.5	10+	00:05 - 02:00 | 06:00 - 23:55	25,000	25,000	ShopeeFood</span	8.6	1
Shop Online	A Xìn - Chân Gà Rút Xương Ngâm Sả Tắc - Nguyễn Hới - Shop Online	27 Nguyễn Hới, P. An Lạc, Bình Tân, TP. HCM	4.5	100+	18:00 - 23:00	50,000	200,000	0.0%	9.9	210
Ăn vặt/vỉa hè	Ốc Tài 2	484 Lê Văn Quới, P. Bình Hưng Hòa A, Bình Tân, TP. HCM	4.5	999+	17:00 - 23:59	30,000	169,000	0.0%	8.0	1
Ăn vặt/vỉa hè	Ốc Chà Bá	2 Đường Số 17B, P. An Lạc A, Bình Tân, TP. HCM	4.5	100+	16:00 - 23:00	30,000	30,000	0.0%	8.2	1
Quán ăn	Bánh Tráng Trộn Dudu - Bình Tân	349 Vành Đai Trong, P. Bình Trị Đông B, Bình Tân, TP. HCM	4.5	10+	19:00 - 23:00	25,000	40,000	0.0%	9.7	40
Quán ăn	Bún Bò Đông Ba Gia Hội - Linh Đông	28 Linh Đông, P. Linh Đông, Thủ Đức, TP. HCM	4.5	500+	00:00 - 23:59	35,000	40,000	0.0%	7.5	2
Café/Dessert	Pallet Tea	2 Trần Thị Điệu, P. Phước Long B, Thủ Đức, TP. HCM	4.5	100+	11:00 - 23:59	10,000	55,000	0.0%	10.0	1
Quán ăn	Cháo Trắng Thủ Đức - Thực Phẩm - Đăng Văn Bi	7 Đặng Văn Bi, P. Trường Thọ, Thủ Đức, TP. HCM	0.0	4	12:00 - 23:00	0	0	0.0%	9.8	1
Quán ăn	Capone's Chicago Deep Dish Pizza &amp; Street Food	8/13A Đường Số 49B, P. Thảo Điền, Thủ Đức, TP. HCM	4.5	50+	11:00 - 23:00	160,000	350,000	0.0%	9.0	1
Quán ăn	Quán Ốc Anh Ba Tèo - Đường Số 30	3 Đường Số 30, P. Bình Trưng Tây, Thủ Đức, TP. HCM	4.5	100+	14:00 - 23:00	50,000	200,000	0.0%	10.0	1
Café/Dessert	Trà Sữa MinT &amp; Coffee - 599A Lê Văn Việt	599A Lê Văn Việt, P. Tân Phú, Thủ Đức, TP. HCM	4.5	10+	18:00 - 23:00	17,000	50,000	0.0%	8.3	2
Café/Dessert	The Brownie By Tia - Brownie, Pie &amp; Cookies - Đường 54	31A Đường 54, P. Thảo Điền, Thủ Đức, TP. HCM	5.0	6	07:00 - 23:00	0	0	0.0%	10.0	1
Quán ăn	Ốc Ghiền - Hải Sản - Lê Văn Lương	1238 Lê Văn Lương, X. Phước Kiển, Nhà Bè, TP. HCM	4.5	10+	15:30 - 23:00	0	0	0.0%	9.0	2
Quán ăn	Bắp Xào Trứng Nướng Miên - Ăn Vặt - 1038 Lê Văn Lương 	1038 Lê Văn Lương, Ấp 3, X. Phước Kiển, Nhà Bè, TP. HCM	0.0	4	00:01 - 01:00 | 16:00 - 23:59	0	0	0.0%	<span>_._</span>	0
Quán ăn	Anh Phú - Bắp Xào &amp; Hột Vịt Lộn - Lê Văn Lương	982 Lê Văn Lương, P. Phước Kiển, Nhà Bè, TP. HCM	4.5	10+	00:00 - 01:00 | 17:30 - 23:59	5,000	30,000	0.0%	<span>_._</span>	0
Quán ăn	Quán 287 - Hủ Tiếu Nam Vang	287 Lê Văn Lương, Xã Phước Kiển, Nhà Bè, TP. HCM	4.5	10+	16:00 - 23:59	30,000	45,000	ShopeeFood</span	7.4	1
Café/Dessert	Kho C - Sinh Tố &amp; Nước Ép - Số 3 Đào Tông Nguyên	3 Đào Tông Nguyên, TT. Nhà Bè, Nhà Bè, TP. HCM	0.0	3	11:00 - 23:00	0	0	0.0%	<span>_._</span>	0
Quán ăn	CÔ 3 CÁ VIÊN - Ăn Vặt &amp; Viên Chiên - 37/1 Khu Phố 4, Huỳnh Tấn Phát (không có menu)	37/1 Khu Phố 4, Huỳnh Tấn Phát, TT. Nhà Bè, Nhà Bè, TP. HCM	5.0	10+	17:00 - 23:59	10,000	13,000	0.0%	<span>_._</span>	0
