Loại cửa hàng	Tên cửa hàng	Địa chỉ cửa hàng	Số sao trên ShopeeFood	Số lượt đánh giá trên ShopeeFood	Thời gian mở cửa	Giá thấp nhất	Giá cao nhất	Phí dịch vụ	Số sao trên Foody	Số lượt đánh giá trên Foody
Quán ăn	Texas Chicken - Nguyễn Ảnh Thủ	119/2 - 119/3 Nguyễn Ảnh Thủ, X. Trung Chánh, Hóc Môn, TP. HCM	4.5	100+	10:00 - 21:55	20,000	275,000	0.0%	<span>_._</span>	0
Quán ăn	Bún Gà Nướng Q7 - Phú Thuận	10 Phú Thuận, P. Phú Thuận, Quận 7, TP. HCM	4.0	6	06:00 - 13:00 | 16:00 - 21:00	20,000	50,000	0.0%	<span>_._</span>	0
Ăn vặt/vỉa hè	Mr. Tí Đô - Trà Sữa &amp; Món Hàn	92/4 Nguyễn Ảnh Thủ, Xã Trung Chánh, Hóc Môn, TP. HCM	4.5	999+	09:00 - 22:00	14,000	99,000	0.0%	6.8	1
Quán ăn	Út Kim - Canh Bún, Bún Riêu &amp; Hủ Tiếu Mì	433/1 Bình Thành, P. Bình Hưng Hòa B, Bình Tân, TP. HCM	3.5	10+	00:00 - 23:55	25,000	35,000	0.0%	<span>_._</span>	0
Quán ăn	SOYA Tiệm Kem Trứng - Trà Sữa &amp; Ăn Vặt - Nguyễn Hữu Cầu	36/5B Nguyễn Hữu Cầu, X. Trung Chánh, Hóc Môn, TP. HCM	4.5	500+	09:00 - 21:55	30,000	50,000	0.0%	<span>_._</span>	0
Quán ăn	Bún Đậu Xưa - Bún Đậu Mắm Tôm - Đường Số 9	32 Đường Số 9, P. Phước Bình, Thủ Đức, TP. HCM	4.5	100+	10:00 - 21:00	10,000	115,000	0.0%	7.6	16
Quán ăn	Thuý Dung - Hủ Tiếu Nam Vang - Phú Nhuận	66 Phú Thuận, P. Phú Thuận, Quận 7, TP. HCM	4.5	100+	06:00 - 13:37 | 17:00 - 21:30	0	0	0.0%	<span>_._</span>	0
Quán ăn	Tiệm Chè Đen Chọi - Chung Cư Ehomes Nam Sài Gòn	Căn Trệt D0.05 Block D Chung Cư Ehomes Nam Sài Gòn, X. Bình Hưng, Bình Chánh, TP. HCM	4.5	10+	10:30 - 21:00	20,000	25,000	0.0%	<span>_._</span>	0
Quán ăn	Bà Hoan - Bún Chả Hà Nội	529 Nguyễn Duy Trinh, P. Bình Trưng Đông, Thủ Đức, TP. HCM	4.5	999+	06:00 - 22:00	20,000	90,000	0.0%	6.1	4
Quán ăn	Tiệm Cô Miu - Trà Sữa &amp; Ăn Vặt &amp; Lẩu Ly (không có menu)	107 - 109 Đường Số 1, P. Phước Bình, Thủ Đức, TP. HCM	4.5	10+	07:00 - 23:30	10,000	50,000	0.0%	0	0
Café/Dessert	TocoToco Bubble Tea - 840 Huỳnh Tấn Phát	840 Huỳnh Tấn Phát, P. Tân Phú, Quận 7, TP. HCM	4.5	999+	08:00 - 22:30	29,000	89,000	0.0%	<span>_._</span>	0
Café/Dessert	TocoToco Bubble Tea - Đường Số 17A	96 Đường Số 17A, P. Bình Trị Đông B, Bình Tân, TP. HCM	4.5	999+	09:00 - 23:00	10,000	60,000	0.0%	3.0	5
Ăn vặt/vỉa hè	Bánh Ướt Lòng Gà - BÈO 49	99 Đặng Văn Bi, P. Trường Thọ, Thủ Đức, TP. HCM	4.5	500+	08:30 - 22:00	12,000	70,000	0.0%	9.8	1
Quán ăn	Bún Đậu An An - Nguyễn Ảnh Thủ	753 Nguyễn Ảnh Thủ, P. Hiệp Thành, Quận 12, TP. HCM	0.0	4	10:00 - 22:00	30,000	100,000	0.0%	10.0	1
Quán ăn	Gà &amp; Vịt Quay Lu A Cường - Đường Số 15 (không có menu)	81C Đường Số 15, P. Phước Bình, Thủ Đức, TP. HCM	0	0	06:00 - 22:00	200,000	350,000	0.0%	0	0
Café/Dessert	Phúc - Cà Phê, Trà Sữa &amp; Sinh Tố - Kinh Dương Vương	493 Kinh Dương Vương, P. An Lạc, Bình Tân, TP. HCM	0	0	07:00 - 21:00	0	0	0.0%	0	0
Quán ăn	CHÚ MẬP - Cơm Gà Sốt Thái - Đồng Tâm (không có menu)	46 Đồng Tâm, X. Trung Chánh, Hóc Môn, TP. HCM	5.0	10+	06:30 - 22:00	0	0	0.0%	0	0
Café/Dessert	Trà Sữa XuCha - Trà Sữa - Đường Số 29	50 Đường Số 29, P. Cát Lái, Thủ Đức, TP. HCM	4.5	100+	10:00 - 23:59	0	0	0.0%	<span>_._</span>	0
Ăn vặt/vỉa hè, Shop Online	Ăn Vặt - Trái Cây Nấm Jum	551/110/22/42 Lê Văn Khương, P. Hiệp Thành, Quận 12, TP. HCM	4.5	10+	00:00 - 23:59	0	0	0.0%	<span>_._</span>	0
Café/Dessert	Ding Tea - Nguyễn Hữu Cầu	71 Nguyễn Hữu Cầu, X. Trung Chánh, Hóc Môn, TP. HCM	4.5	999+	10:00 - 22:00	30,000	40,000	0.0%	6.2	23
Quán ăn	Lò Bánh Mì - Heo Quay Cường Phát	362 Đỗ Xuân Hợp, P. Phước Long A, Thủ Đức, TP. HCM	5.0	10+	00:01 - 23:59	30,000	50,000	0.0%	<span>_._</span>	0
Quán ăn	Bún Thịt Nướng - Cơm Tấm KHÓI NHÀ LÁ	16/1 Đường 297, P. Phước Long B, Thủ Đức, TP. HCM	4.5	100+	08:30 - 23:59	2,000	200,000	0.0%	10.0	1
Ăn vặt/vỉa hè	Ibao Quán - Sinh Tố &amp; Nước Ép - Nguyễn Duy Trinh	458 Nguyễn Duy Trinh, P. Bình Trưng Đông, Thủ Đức, TP. HCM	4.5	10+	08:00 - 17:00	0	0	0.0%	<span>_._</span>	0
Quán ăn	Thức Ăn Nhanh Na Na	43/14 Đường Số 7, Khu Phố 5, P. Linh Tây, Thủ Đức, TP. HCM	4.5	50+	07:30 - 20:00	11,000	90,000	0.0%	2.8	1
Quán ăn	BUMTRO - Bún Trộn Nam Bộ - Kinh Dương Vương	TM45 Nhà Moolight Boulevard, Số 510 Kinh Dương Vương, P. An Lạc A, Bình Tân, TP. HCM	4.5	500+	08:30 - 15:30	30,000	40,000	0.0%	<span>_._</span>	0
Café/Dessert	Su Nguyễn Food &amp; Drink - Trái Cây Cắt Sẵn &amp; Sinh Tố Nước Ép	18/3 Đường Số 8 KP 2, P. Linh Tây, Thủ Đức, TP. HCM	5.0	5	00:00 - 23:59	20,000	50,000	0.0%	<span>_._</span>	0
Ăn vặt/vỉa hè	Cô Bé - Nem Nướng	68/11/6 Lê Thị Hoa, P. Bình Chiểu, Thủ Đức, TP. HCM	4.5	500+	10:30 - 21:00	40,000	45,000	0.0%	8.6	1
Ăn vặt/vỉa hè	Pizza Bé Bầu - Đỗ Xuân Hợp	395A Đỗ Xuân Hợp, P. Phước Long B, Thủ Đức, TP. HCM	4.5	10+	10:30 - 23:59	50,000	100,000	0.0%	<span>_._</span>	0
Quán ăn	Bún Đậu Mẹt 339 - Quận 9	21 Đường 339, P. Phước Long B, Thủ Đức, TP. HCM	4.5	50+	10:00 - 21:30	30,000	50,000	0.0%	<span>_._</span>	0
Café/Dessert	Trà Sữa Hi-GoGo - Kha Vạn Cân	979 Kha Vạn Cân, P. Linh Tây, Thủ Đức, TP. HCM	5.0	10+	09:00 - 22:00	15,000	50,000	0.0%	<span>_._</span>	0
Ăn vặt/vỉa hè	Trà Sữa 165 Truyền Thống - Đường Số 49	165 Đường Số 49, P. Tân Tạo, Bình Tân, TP. HCM	5.0	1	09:00 - 18:30	0	0	0.0%	<span>_._</span>	0
Quán ăn	Nem Nướng Nha Trang Hương Quê - Trần Thị Điệu	121A Trần Thị Điệu, P. Phước Long B, Thủ Đức, TP. HCM	4.5	10+	07:30 - 22:00	5,000	50,000	0.0%	<span>_._</span>	0
Quán ăn	Quán 49 - Cơm Tấm &amp; Bún Bò	49/17 Đường Số 7, P. Linh Tây, Thủ Đức, TP. HCM	4.5	999+	05:30 - 22:00	5,000	200,000	0.0%	8.0	2
Café/Dessert	Trà Sữa Laxy - Hiệp Thành 13	362/56 Hiệp Thành 13, P. Hiệp Thành, Quận 12, TP. HCM	4.5	10+	07:30 - 22:00	22,000	55,000	0.0%	<span>_._</span>	0
Quán ăn	Mỳ Sốt Nhà - Gia Truyền 194D	12 Đường 49, P. Bình Trưng Đông, Thủ Đức, TP. HCM	4.5	8	07:00 - 20:30	20,000	50,000	0.0%	9.5	2
Café/Dessert	Trà Sữa Và Ăn Vặt The 3T - 77 Tăng Nhơn Phú	77 Tăng Nhơn Phú, P. Phước Long B, Quận 9, TP. HCM	0	0	09:00 - 22:00	15,000	30,000	0.0%	0	0
Café/Dessert	RoyalTea VietNam - Nguyễn Ảnh Thủ	1081A Nguyễn Ảnh Thủ, P. Tân Chánh Hiệp, Quận 12, TP. HCM	5.0	10+	07:30 - 21:25	39,000	53,000	0.0%	<span>_._</span>	0
Café/Dessert	Trà Sữa Cueicha - Song Hành	46/3I Song Hành, Hóc Môn, TP. HCM	4.5	999+	09:00 - 22:30	28,000	45,000	0.0%	8.5	15
Café/Dessert	Mao Chan Coffee &amp; Milk Tea - Cà Phê Và Trà Sữa - 96/1 Đường Số 9 (không có menu)	1 Hẻm 96, Đường Số 9, P. Linh Tây, Thủ Đức, TP. HCM	4.5	50+	00:00 - 23:59	0	0	0.0%	0	0
Café/Dessert	Kokochi - Juice &amp; Smoothies Healthy	276/60 Hương Lộ 80, P. Bình Hưng Hòa B, Bình Tân, TP. HCM	4.5	100+	08:00 - 22:00	25,000	39,000	0.0%	9.1	54
Quán ăn	Tiệm Trà - Cafe Muối Kokochi	276/60 Hương Lộ 80, P. Bình Hưng Hòa B, Bình Tân, TP. HCM	4.5	10+	08:00 - 22:30	35,000	60,000	0.0%	<span>_._</span>	0
Café/Dessert	Cafe IYO - Cà Phê Kem Muối - Nguyễn Duy Trinh	663 Nguyễn Duy Trinh, P. Bình Trưng Đông, Thủ Đức, TP. HCM	4.5	100+	08:00 - 22:20	0	0	0.0%	7.6	3
Quán ăn	The Toast House - Sandwich &amp; Hamburger	15 Phố Tiểu Nam, P. Tân Phú, Quận 7, TP. HCM	4.5	100+	07:00 - 14:00	10,000	119,000	0.0%	<span>_._</span>	0
Café/Dessert, Quán ăn	Healthy Fruit - Sinh Tố &amp; Nước Ép	SE5-1 Cảnh Viên 1A, Phố Tiểu Nam, P. Tân Phú, Quận 7, TP. HCM	4.5	10+	07:30 - 20:30	15,000	50,000	0.0%	<span>_._</span>	0
Café/Dessert	Trà Sữa Napo - Huỳnh Tấn Phát	994A/76 Huỳnh Tấn Phát, P. Tân Phú, Quận 7, TP. HCM	4.5	10+	09:00 - 22:00	0	0	0.0%	<span>_._</span>	0
Café/Dessert	TocoToco Bubble Tea - Phan Văn Hớn (không có menu)	14 Phan Văn Hớn, Xã Xuân Thới Thượng, Hóc Môn, TP. HCM	4.5	999+	09:00 - 21:00	29,000	56,000	0.0%	0	0
Quán ăn	Bánh Canh Cốt Dừa Cô Út Miền Tây	70A Đường 475, P. Phước Long B, Thủ Đức, TP. HCM	4.5	50+	07:30 - 21:00	10,000	40,000	0.0%	8.6	1
Café/Dessert	Trà Sữa MoonRiver	18 Dương Đình Hội, P. Phước Long B, Thủ Đức, TP. HCM	4.5	10+	09:00 - 21:00	15,000	20,000	0.0%	<span>_._</span>	0
Quán ăn	Bún Thịt Nướng &amp; BBQ - Huỳnh Tấn Phát	1059/15 Huỳnh Tấn Phát, P. Tân Phú, Quận 7, TP. HCM	4.5	500+	06:30 - 22:30	7,000	45,000	0.0%	<span>_._</span>	0
Café/Dessert	My House - Ăn Vặt, Trà Sữa &amp; Sinh Tố	532/21/40 Khu Y Tế Kỹ Thuật Cao (Kế Bên Chung Cư Huy Hưng 2), P. Bình Trị Đông B, Bình Tân, TP. HCM	4.5	500+	09:00 - 21:00	12,000	100,000	0.0%	<span>_._</span>	0
Nhà hàng	Hotto - Món Ngon Trên Đĩa Nóng - Vincom Thủ Đức	Tầng 3, Tầng 3 Vincom Thủ Đức, 216 Võ Văn Ngân, P. Bình Thọ, Thủ Đức, TP. HCM	4.5	50+	10:00 - 21:00	52,000	175,000	0.0%	7.3	7
Ăn vặt/vỉa hè	Ăn Vặt Nguyễn Duy (không có menu)	63A Chu Mạnh Trinh, P. Bình Thọ, Thủ Đức, TP. HCM	4.5	999+	08:30 - 21:50	5,000	45,000	0.0%	0	0
Café/Dessert	Lạc San Milk Tea - Phạm Đức Sơn	216 Phạm Đức Sơn, P. 16, Quận 8, TP. HCM	0.0	1	10:00 - 21:30	20,000	60,000	0.0%	<span>_._</span>	0
Café/Dessert	Bas - Coffee - 4/16 HT02 (không có menu)	4/16 HT02, P. Hiệp Thành, Quận 12, TP. HCM	4.5	10+	08:00 - 20:00	0	0	0.0%	<span>_._</span>	0
Café/Dessert	TocoToco Bubble Tea - Thủ Đức 95 Dân Chủ	95 Dân Chủ, P. Bình Thọ, Thủ Đức, TP. HCM	4.5	999+	09:00 - 22:00	28,000	89,000	0.0%	6.7	31
Café/Dessert	Trà Sữa Mixue - Nguyễn Duy Trinh	709 Nguyễn Duy Trinh, Khu Phố 3, P. Bình Trưng Đông, Thủ Đức, TP. HCM	4.5	100+	08:00 - 23:00	15,000	35,000	0.0%	<span>_._</span>	0
Shop Online	Tờ Hy - Mì Trộn &amp; FastFood	803/66 Huỳnh Tấn Phát, P. Phú Thuận, Quận 7, TP. HCM	4.5	500+	00:00 - 02:00 | 04:30 - 23:59	5,000	50,000	0.0%	9.4	2
Quán ăn	Cơm Chiên Thái &amp; Mì Trộn Gà Quay Hồng Kông - Tuk Tuk	7 Tô Ký, P. Tân Chánh Hiệp, Quận 12, TP. HCM	4.5	999+	09:58 - 21:00	20,000	55,000	0.0%	8.9	51
Quán ăn	Bà Lôi - Cơm Tấm &amp; Bún Riêu (không có menu)	24/4 Tú Xương, P. Hiệp Phú, Thủ Đức, TP. HCM	4.5	10+	09:01 - 23:59	20,000	55,000	0.0%	0	0
Quán ăn	ANH ĐEN Ù XÙ - Bún Thịt Nướng &amp; Bún Thịt Xào - Trịnh Thị Miếng	200 Trịnh Thị Miếng, X. Thới Tam Thôn, Hóc Môn, TP. HCM	0	0	06:00 - 14:00	0	0	0.0%	0	0
Quán ăn	A Sửu - Cơm Sốt Kyoto &amp; Trà Organic - Nguyễn Lương Bằng	Block C, Chung Cư Hưng Phúc, Nguyễn Lương Bằng, P. Tân Phú, Quận 7, TP. HCM	0	0	06:00 - 22:00	9,000	999,000	0.0%	0	0
Quán ăn	Gỏi Cuốn Thiên An - Bún Xào &amp; Há Cảo - Tăng Nhơn Phú	161 Tăng Nhơn Phú, P. Phước Long B, Thủ Đức, TP. HCM	3.5	10+	00:00 - 23:59	5,000	50,000	0.0%	<span>_._</span>	0
Quán ăn	Quán Dì Ba - Gà Ta Tam Kỳ - Tú Xương (không có menu)	24/4 Tú Xương, P. Hiệp Phú, Thủ Đức, TP. HCM	4.5	10+	07:00 - 23:59	25,000	220,000	0.0%	0	0
Café/Dessert	Trà Sữa 96	14 Tô Vĩnh Diện, P. Linh Chiểu, Thủ Đức, TP. HCM	4.5	500+	08:00 - 22:00	20,000	55,000	0.0%	7.1	18
Quán ăn	Bún Đậu Mắm Tôm Tiểu Muội - Hoàng Diệu 2	39 Hoàng Diệu 2, P. Linh Trung, Thủ Đức, TP. HCM	4.5	999+	08:11 - 23:59	20,000	45,000	0.0%	6.0	10
Quán ăn	Trùm Bún - Hoàng Diệu 2	39A Hoàng Diệu 2, P.Linh Trung, Thủ Đức, TP. HCM	5.0	5	08:15 - 23:59	12,000	35,000	0.0%	<span>_._</span>	0
Café/Dessert	Trà Sữa Chôm Chôm - Hồ Văn Long	85 Hồ Văn Long, P. Tân Tạo, Bình Tân, TP. HCM	4.5	50+	10:00 - 22:00	20,000	50,000	0.0%	<span>_._</span>	0
Quán ăn	Bánh Tráng Trộn Chumi - Bánh Tráng Trộn &amp; Sữa Chua Uống - Hoàng Diệu 2	45/8 Hoàng Diệu 2, P. Linh Trung, Thủ Đức, TP. HCM	0.0	1	08:00 - 21:00	0	0	0.0%	<span>_._</span>	0
Quán ăn	Bếp Cô Ba Mùi - Xôi &amp; Bánh Mì - 86 Lê Văn Lương	86 Lê Văn Lương, X. Phước Kiển, Nhà Bè, TP. HCM	0	0	06:00 - 14:00	0	0	0.0%	0	0
Café/Dessert	Kem Bơ - Trái Cây Tô 251 - Hữu Nghị	21 Hữu Nghị, P. Bình Thọ, Thủ Đức, TP. HCM	4.5	100+	00:00 - 02:30 | 08:00 - 23:59	10,000	25,000	0.0%	<span>_._</span>	0
Quán ăn	K-Food Kitchen	106 Tô Vĩnh Diện, P. Linh Chiểu, Thủ Đức, TP. HCM	4.5	999+	09:30 - 21:30	10,000	25,000	0.0%	6.2	63
Quán ăn	Sushi Bon - Hoàng Diệu 2	90 Hoàng Diệu 2, P. Linh Chiểu, Thủ Đức, TP. HCM	0.0	2	10:15 - 14:00 | 16:30 - 21:30	50,000	300,000	0.0%	<span>_._</span>	0
Quán ăn	Cơm Niêu Phương Bắc	87 Hoàng Diệu 2, P. Linh Trung, Thủ Đức, TP. HCM	4.5	999+	09:30 - 13:30 | 17:00 - 20:00	25,000	80,000	0.0%	8.5	36
Quán ăn	Lâm Ký - Cơm Gà Xối Mỡ - Võ Văn Vân	C6/5 Võ Văn Vân, Ấp 3A, X. Vĩnh Lộc B, Bình Chánh, TP. HCM	4.5	10+	10:00 - 22:00	35,000	45,000	0.0%	<span>_._</span>	0
Café/Dessert	Rose'S Tea - Lộ Tẻ	34 Lộ Tẻ, P. Tân Tạo, Bình Tân, TP. HCM	4.5	6	09:45 - 22:00	5,000	20,000	0.0%	<span>_._</span>	0
Ăn vặt/vỉa hè	Fresh Fruit - Trái Cây Tô - Đường Số 6	54 Đường Số 6, KP2, P. Linh Trung, Thủ Đức, TP. HCM	4.5	100+	10:00 - 22:30	6,000	20,000	0.0%	<span>_._</span>	0
Café/Dessert	Trà Sữa Hoa Hướng Dương - Hoàng Diệu 2	140 Hoàng Diệu 2, P. Linh Chiểu, Thủ Đức, TP. HCM	4.5	999+	08:30 - 21:50	20,000	55,000	0.0%	7.1	19
Quán ăn, Giao cơm văn phòng	Tiệm Bún Đầm Trúc - Bún Tôm &amp; Bún Rạm - Hữu Nghị 	66B Hữu Nghị, P. Bình Thọ , Thủ Đức, TP. HCM	0.0	3	06:15 - 13:00 | 16:15 - 20:30	0	0	0.0%	<span>_._</span>	0
Café/Dessert	Trà Sữa, Cà Phê &amp; Ăn Vặt - Suri	2E Linh Trung, P. Linh Trung, Thủ Đức, TP. HCM	4.5	50+	05:15 - 17:30	6,000	28,000	0.0%	<span>_._</span>	0
Café/Dessert	Lan Rừng - Sinh Tố &amp; Giải Khát - Đường Số 11	105 Đường Số 11, P.Tăng Nhơn Phú B, Thủ Đức, TP. HCM	4.5	10+	06:00 - 23:30	0	0	0.0%	<span>_._</span>	0
Shop Online	Chân Gà Sả Tắc Phú Quí - Đồ Ăn Vặt - 14 Hồ Văn Long - Shop Online	14/1 Hồ Văn Long, P. Tân Tạo, Bình Tân, TP. HCM	4.5	10+	07:00 - 22:00	0	0	0.0%	<span>_._</span>	0
Café/Dessert	Feliz Cakes - Bakery Boutique &amp; Tea	129 Thống Nhất, Mặt Tiền Nguyễn Khuyến), P. Bình Thọ, Thủ Đức, TP. HCM	4.5	50+	10:30 - 22:00	30,000	50,000	0.0%	<span>_._</span>	0
Quán ăn	Bún Bò Đông Ba Gia Hội - Nguyễn Duy Trinh	736 Đ. Nguyễn Duy Trinh, P. Bình Trưng Đông, Thủ Đức, TP. HCM	3.5	10+	06:30 - 23:56	30,000	40,000	0.0%	<span>_._</span>	0
Quán ăn	Pizza - Bé Bầu - Hoàng Diệu 2	137 Hoàng Diệu 2, P. Linh Trung, Thủ Đức, TP. HCM	4.5	50+	10:00 - 22:00	0	0	0.0%	<span>_._</span>	0
Quán ăn	Bảo Như Cơm Gà Xối Mỡ	45 Đường Số 12, P. Linh Tây, Thủ Đức, TP. HCM	4.5	500+	08:40 - 22:50	20,000	45,000	0.0%	<span>_._</span>	0
Quán ăn	Tuấn 7 Kẹo - Bánh Mì, Xôi &amp; Chè	147 Hoàng Diệu 2, P. Linh Trung, Thủ Đức, TP. HCM	4.5	999+	00:00 - 23:59	8,000	30,000	0.0%	6.5	24
Café/Dessert	Daily Milk Tea &amp; Food - Mỳ Cay &amp; Cơm Trộn Hàn Quốc - Quách Điêu	F12/12E/17H Quách Điêu, X. Vĩnh Lộc A, Bình Chánh, TP. HCM	5.0	7	09:00 - 21:00	20,000	50,000	0.0%	<span>_._</span>	0
Café/Dessert	Trà Sữa Cinapky - Trà Sữa Nướng	200 Hoàng Diệu 2, P. Linh Chiểu, Thủ Đức, TP. HCM	0	0	09:00 - 22:00	30,000	50,000	0.0%	0	0
Quán ăn	Hẻm Quán - Bún Thái &amp; Hủ Tiếu Mực - Huỳnh Tấn Phát	1247/10 Huỳnh Tấn Phát, P. Phú Thuận, Quận 7, TP. HCM	4.5	50+	07:00 - 21:00	0	0	0.0%	<span>_._</span>	0
Quán ăn	Phúc Kỳ - Bún Đậu Mắm Tôm - Hoàng Diệu 2	200 Hoàng Diệu 2, P. Linh Chiểu, Thủ Đức, TP. HCM	4.5	999+	00:00 - 02:30 | 08:00 - 23:59	26,000	115,000	0.0%	7.2	100
Quán ăn	Quán Ăn Gia Hoàng - Cơm Gà Xối Mở &amp; Hủ Tiếu Xào - Kinh Dương Vương	600/12 Kinh Dương Vương, P. An Lạc, Bình Tân, TP. HCM	5.0	5	10:00 - 14:00 | 16:00 - 21:00	30,000	50,000	0.0%	<span>_._</span>	0
Tiệm bánh, Shop Online	Tiệm Bánh Dê Núi - Bánh Ngọt - 273 Lê Văn Lương	273 Lê Văn Lương, P. Phước Kiển, Nhà Bè, TP. HCM	4.5	50+	06:00 - 22:00	0	0	0.0%	9.5	3
Quán ăn	Bún Bò Long Mập - Đường Số 22	103 Đường Số 22, P. Phước Long B, Thủ Đức, TP. HCM	4.5	999+	06:00 - 20:00	8,000	45,000	0.0%	9.2	8
Quán ăn	Há Cảo Dim Sum Đặc Biệt	52B Đường Số 5, P. Linh Trung, Thủ Đức, TP. HCM	4.5	100+	07:00 - 22:00	3,000	30,000	0.0%	<span>_._</span>	0
Café/Dessert	Trà Sữa Laxy - Huỳnh Tấn Phát (không có menu)	1316 Huỳnh Tấn Phát, P. Phú Mỹ, Quận 7, TP. HCM	0.0	3	08:00 - 21:00	19,000	45,000	0.0%	0	0
Café/Dessert	SOHA - Coffee - D3	169 D3, KDC Nam Long, P. Phước Long B, Thủ Đức, TP. HCM	5.0	1	09:00 - 21:00	0	0	0.0%	<span>_._</span>	0
Quán ăn	Tokbokki Nhà Tâm - Phan Chu Trinh	93/2B Phan Chu Trinh, Ấp Tân Tiến, X. Xuân Thới Đông, Hóc Môn, TP. HCM	4.5	10+	08:30 - 21:00	20,000	190,000	0.0%	<span>_._</span>	0
Café/Dessert	Trà Sữa &amp; Rau Má The Bib	458 Hồ Học Lãm, P. An Lạc, Bình Tân, TP. HCM	4.5	100+	07:30 - 22:00	25,000	40,000	0.0%	8.4	9
Quán ăn	Bún Đậu Mộc Thị - Bún Đậu Mắm Tôm - Ngô Quyền	68 Ngô Quyền, P. Hiệp Phú, Thủ Đức, TP. HCM	0.0	1	10:00 - 22:00	20,000	60,000	0.0%	<span>_._</span>	0
Café/Dessert	Trà Sữa Đồ Mặp - Ăn Vặt &amp; Trà Sữa	29/4A Tân Xuân 4, X. Tân Xuân, Hóc Môn, TP. HCM	4.5	10+	08:00 - 23:00	20,000	150,000	0.0%	<span>_._</span>	0
Ăn vặt/vỉa hè	Pé Pò Sữa - Trà Sữa &amp; Sinh Tố	Lô D, Chung Cư Tecco, 4449 Nguyễn Cửu Phú, P. Tân Tạo A, Bình Tân, TP. HCM	4.5	10+	09:30 - 18:00	20,000	35,000	0.0%	<span>_._</span>	0
Café/Dessert	TocoToco Bubble Tea - Lê Văn Việt	84 Lê Văn Việt, P. Hiệp Phú, Thủ Đức, TP. HCM	4.5	999+	08:00 - 22:55	30,000	60,000	0.0%	7.8	13
Quán ăn	Bếp Cô Tám - Bún Thịt Nướng &amp; Bò Kho	148 Đình Phong Phú, P. Tăng Nhơn Phú B, Thủ Đức, TP. HCM	4.5	500+	06:00 - 21:00	10,000	100,000	0.0%	<span>_._</span>	0
Quán ăn	Pom - Mì Cay Hàn Quốc 7 Cấp Độ (không có menu)	60 Đình Phong Phú, P. Tăng Nhơn Phú B, Thủ Đức, TP. HCM	4.5	500+	09:38 - 21:04	12,000	25,000	0.0%	0	0
Ăn chay	Đặc Sản Quê Nẫu - Bánh Tráng Bình Định - Thủ Đức	60T Linh Trung, P. Linh Trung, Thủ Đức, TP. HCM	0.0	1	09:00 - 22:00	0	0	0.0%	<span>_._</span>	0
Café/Dessert	Takoyaki KoNoHa - Bánh Bạch Tuột &amp; Trà Sữa - Đình Phong Phú	60A Đình Phong Phú, P. Tăng Nhơn Phú B, Thủ Đức, TP. HCM	4.5	50+	09:00 - 21:08	15,000	170,000	0.0%	<span>_._</span>	0
Café/Dessert	I Can Tea - Trà Sữa Hàn Quốc - Lê Văn Việt	140 Lê Văn Việt, P. Hiệp Phú, Thủ Đức, TP. HCM	0.0	1	09:00 - 21:00	20,000	40,000	0.0%	<span>_._</span>	0
Nhà hàng	Quán Ăn Hàn Quốc - Hai Lúa Coffee	51 Hoàng Quốc Việt, P. Phú Thuận, Quận 7, TP. HCM	0	0	08:30 - 21:00	0	0	0.0%	0	0
Café/Dessert	HAOCHA Milk Tea - Dragon Parc 1	Căn DP25 Khu Biệt Thự Dragon Parc 1, Đường Nguyễn Hữu Thọ, X. Phước Kiến, Nhà Bè, TP. HCM	4.5	50+	10:00 - 17:40	20,000	50,000	0.0%	<span>_._</span>	0
Café/Dessert	TÚ VĨ AROMA - Trà Sữa &amp; Trà Trái Cây - Quốc Lộ 1A (không có menu)	493/1 Quốc Lộ 1A, P. Linh Xuân, Thủ Đức, TP. HCM	4.5	100+	09:30 - 23:59	0	0	0.0%	0	0
Quán ăn	Sương Sương Quán - Phá Lấu, Bò Kho &amp; Mì Xào Bò - Tân Lập 2	74 Tân Lập 2, P. Hiệp Phú, Thủ Đức, TP. HCM	4.0	500+	06:30 - 22:00	13,000	40,000	0.0%	2.6	1
Quán ăn	Kim Nguyên Bảo - Gỏi Cuốn &amp; Bún Mắm Nêm - Quốc Lộ 22	3/165 Ấp Đình Quốc Lộ 22, P. Tân Xuân, Hóc Môn, TP. HCM	4.5	100+	09:00 - 21:00	0	0	0.0%	<span>_._</span>	0
Ăn vặt/vỉa hè	Kokocha - Trà Sữa Nướng, Chân Gà Sả Tắc &amp; Viên Chiên - Tân Lập 2 (không có menu)	74A Tân Lập 2, P. Hiệp Phú, Thủ Đức, TP. HCM	3.5	100+	07:00 - 22:00	20,000	35,000	0.0%	0	0
Quán ăn, Tiệm bánh	Tiệm Bánh Mì Những Chàng Trai - Đặng Thúc Vịnh	305E Đặng Thúc Vịnh, Ấp 7, Xã Đông Thạnh, Hóc Môn, TP. HCM	4.5	100+	04:00 - 23:00	4,000	70,000	0.0%	<span>_._</span>	0
Quán ăn	Sally - Sinh Tố, Trái Cây &amp; Ăn Vặt	13/7A, Tổ 58, Ấp Trung Đông, X. Thới Tam Thôn, Hóc Môn, TP. HCM	0.0	1	06:00 - 23:00	10,000	200,000	0.0%	<span>_._</span>	0
Quán ăn	Thuận Nguyên - Hủ Tiếu Mì, Bún Gạo &amp; Hoành Thánh	285A Phạm Hữu Lầu, P. Phú Mỹ, Quận 7, TP. HCM	4.5	100+	06:00 - 18:00	25,000	50,000	0.0%	8.8	3
